address,latitude,longitude,name,province
580 Terry Pkwy,29.904234000000002,-90.030493,Burger King,LA
3735 Airline Dr,29.975492,-90.16586,Burger King,LA
2100 Clearview Pkwy,29.993053000000003,-90.18202600000001,Burger King,LA
1720 W Everly Brothers Blvd,37.272549,-87.142534,Burger King,KY
1010 Paris Rd,36.729912,-88.63172800000001,Burger King,KY
116 Lee Ave,37.502291,-82.535067,Burger King,KY
418 Market Square Dr,38.627287,-83.792117,Burger King,KY
160 Richwood Rd,38.918057,-84.626858,Burger King,KY
230 N 12th St,36.60991,-83.701998,Burger King,KY
624 S Maryland Ave,39.724142,-75.592202,Subway,DE
2713 Pulaski Hwy,39.60436,-75.75863000000001,Subway,DE
1409 N Dupont Hwy,39.690072,-75.58291,Subway,DE
228 Main St,40.173433,-122.231365,Taco Bell,CA
4651 Mack Rd,38.474746,-121.44769199999999,Taco Bell,CA
631 10th St,39.145651,-121.59375800000001,Taco Bell,CA
541 S State Highway 49,38.344965,-120.77060300000001,Taco Bell,CA
4915 Watt Ave,38.654505,-121.383436,Taco Bell,CA
3802 Bridgeport Way W,47.222059,-122.53775900000001,McDonald's,WA
5517 NE Gher Rd,45.662946999999996,-122.559225,McDonald's,WA
20101 Sherman Way,34.201137,-118.571032,KFC - Kentucky Fried Chicken,CA
12910 Foothill Blvd,34.294302,-118.416051,KFC - Kentucky Fried Chicken,CA
13429 N Hwy 183,30.447359000000002,-97.789004,Pei Wei,TX
3350 S Soncy Suite 194,35.177096,-101.938201,Pei Wei,TX
385 S Cedar Crest Blvd,40.58345,-75.522602,Boston Market,PA
385 S Cedar Crest Blvd,40.58345,-75.522602,Boston Market,PA
128 Broadway,42.39792,-71.06402299999999,McDonald's,MA
14 Plaza Way,41.639191,-70.886685,McDonald's,MA
300 Plymouth Ave,41.695640999999995,-71.151622,McDonald's,MA
1260 Bridge St,42.666411,-71.303302,McDonald's,MA
135 Andover St,42.5569,-70.96742900000001,McDonald's,MA
1513 Dorchester Ave,42.299202,-71.060879,McDonald's,MA
605 Washington St,42.290432,-71.071837,McDonald's,MA
777 Meadow St,42.164671999999996,-72.613551,McDonald's,MA
1460 Memorial Dr,42.197974,-72.574478,McDonald's,MA
1040 Main St,42.432234,-71.687237,McDonald's,MA
472 Broadway,42.392684,-71.034274,McDonald's,MA
401 NE Northgate Way,47.707015000000006,-122.326158,Panera Bread,WA
669 Hillside Avenue,40.742273,-73.69837,Panera Bread,NY
319 Peabody St,36.155955,-86.773504,Quiznos,TN
4820 Bethesda Ave,38.980744,-77.096725,ShopHouse Southeast Asian Kitchen,MD
2825 Broadway,40.8039,-73.967448,Subway,NY
48 W 125th St,40.806917999999996,-73.944175,Subway,NY
1525 S Kirkwood Rd,38.556743,-90.40756999999999,Steak 'n Shake,MO
1525 S Kirkwood Rd,38.556743,-90.40756999999999,Steak 'n Shake,MO
308 S Broadway,34.050784,-118.248154,Subway,CA
12111 Santa Monica Blvd,34.04048,-118.463493,Subway,CA
14 Main St,39.793478,-76.730896,Mignano Bros,PA
3301 J St SW,41.945042,-91.66682800000001,Pizza Hut,IA
1640 1st St W,42.468562,-91.907337,Pizza Hut,IA
200 E Taylor St,41.0492,-94.360513,Pizza Hut,IA
701 N Ankeny Blvd,41.737306,-93.599406,Pizza Hut,IA
8134 Douglas Ave,41.628525,-93.73043299999999,Pizza Hut,IA
258 E Lincoln Hwy,39.983436,-75.820852,Crown Fried Chicken,PA
220 Paul Huff Pkwy NW,35.204989000000005,-84.849295,Steak 'n Shake,TN
2819c Wilma Rudolph Blvd,36.589220000000005,-87.29281999999999,Steak 'n Shake,TN
5426 Target Dr,36.043839,-86.658535,Steak 'n Shake,TN
1780 Hill Rd N,39.92788,-82.787581,Steak 'n Shake,OH
8420 Springboro Pike,39.627899,-84.225678,Steak 'n Shake,OH
1485 Main St,39.425294,-84.59671800000001,Steak 'n Shake,OH
1233 Omniplex Dr,39.301649,-84.52545400000001,Steak 'n Shake,OH
2856 Centre Dr,39.772121999999996,-84.049711,Steak 'n Shake,OH
6023 University Ave,42.513003999999995,-92.43025300000001,Taco Bell,IA
3010 Eagle Dr,34.11274,-84.559729,Taco Bell,GA
2999 16th St,38.860983000000004,-86.51317,Taco Bell,IN
404 Colman St,41.36003,-72.116037,Taco Bell,CT
1371 E Putnam Ave,41.044315000000005,-73.573211,Taco Bell,CT
4795 Kipling St,39.783281,-105.110201,Taco Bell,CO
4795 Kipling St,39.783281,-105.110201,Taco Bell,CO
1200 Southgate Pl,38.2173,-104.623076,Taco Bell,CO
30850 Stagecoach Blvd,39.651885,-105.34706399999999,Taco Bell,CO
447 S Broadway,39.708721000000004,-104.988019,Taco Bell,CO
7150 Leetsdale Dr,39.698213,-104.905377,Taco Bell,CO
201 W State St,42.27097,-89.093809,Subway,IL
221 Dolson Ave,41.424817,-74.428715,Taco Bell,NY
2280 Middle Country Rd,40.858174,-73.09132,Taco Bell,NY
220 Reynolds Rd,42.126495,-75.971326,Taco Bell,NY
2186 Jericho Tpke,40.842693,-73.286906,Taco Bell,NY
2157 Nine Mile Point Rd,43.129114,-77.44128,Taco Bell,NY
201 Panorama Blvd,32.876236999999996,-105.961302,Taco Bell,NM
201 Panorama Blvd,32.876236999999996,-105.961302,Taco Bell,NM
2 Pine Cone Rd,39.261575,-119.58235400000001,Taco Bell,NV
1810 E Serene Ave,36.020947,-115.127163,Taco Bell,NV
1750 Middle Country Rd,40.891991,-72.90004499999999,Taco Bell,NY
1725 N Turner St,32.718678999999995,-103.141005,Taco Bell,NM
1518 E Santa Fe Ave,35.128436,-107.826916,Taco Bell,NM
1518 E Santa Fe Ave,35.128436,-107.826916,Taco Bell,NM
136 N Genesee St,43.108865,-75.219611,Taco Bell,NY
996 Hempstead Tpke,40.707514,-73.676553,Taco Bell,NY
5372 Allentown Pike,40.417026,-75.918858,McDonald's,PA
10 8th Ave SE,45.568899,-94.142196,Taco Bell,MN
10 8th Ave SE,45.568899,-94.142196,Taco Bell,MN
916 S Us Highway 27,42.991779,-84.546906,Taco Bell,MI
103 Niagara St,38.882938,-90.121824,Sonic,IL
1205 Parkway Dr,43.196044,-112.359343,Sonic,ID
215 Walmart Cir,32.952141999999995,-82.809506,Sonic,GA
409 Lafayette Ave,39.923015,-80.74894599999999,McDonald's,WV
409 Lafayette Ave,39.923015,-80.74894599999999,McDonald's,WV
40 SE Wyoming Blvd,42.852143,-106.27072700000001,McDonald's,WY
25 E Chestnut St,40.921585,-77.035668,McDonald's,PA
4235 Walnut St,40.32189,-79.837342,McDonald's,PA
430 N Queen St,39.74966,-77.09389499999999,McDonald's,PA
423 Bellefonte Ave,41.134843,-77.453863,McDonald's,PA
1257 Blakeslee Boulevard Dr E,40.814993,-75.734528,McDonald's,PA
1880 Hempstead Rd,40.052141999999996,-76.25541199999999,McDonald's,PA
1829 Oregon Pike,40.076886,-76.296172,McDonald's,PA
219 Haynes St,40.320764000000004,-78.919648,McDonald's,PA
516 School House Rd,39.859703,-75.691448,McDonald's,PA
530 Galleria Dr,40.297585,-78.835691,McDonald's,PA
3100 Oakland Ave,40.601765,-79.190508,McDonald's,PA
2711 Macdade Blvd,39.899882,-75.304253,McDonald's,PA
850 Eisenhower Blvd,40.240442,-76.805052,McDonald's,PA
1511 Bethlehem Pike,40.286563,-75.263797,McDonald's,PA
6185 Fort Caroline Rd,30.366698,-81.594844,Sonic,FL
1114 S Broadway St,33.120321999999994,-95.596209,Sonic,TX
50 N Kessler Ave,29.690194,-96.90262299999999,Sonic,TX
1802 S 7th St,33.430814,-112.065629,Taco Bell,AZ
1802 S 7th St,33.430814,-112.065629,Taco Bell,AZ
1220 N 51st Ave,33.461240000000004,-112.169699,Taco Bell,AZ
1220 N 51st Ave,33.461240000000004,-112.169699,Taco Bell,AZ
7541 W Thunderbird Rd,33.61031,-112.220979,Taco Bell,AZ
129 W Riverside Dr,34.154006,-114.280569,Taco Bell,AZ
129 W Riverside Dr,34.154006,-114.280569,Taco Bell,AZ
129 W Riverside Dr,34.154006,-114.280569,Taco Bell,AZ
310 W Main St,33.415485,-111.83957099999999,Taco Bell,AZ
310 W Main St,33.415485,-111.83957099999999,Taco Bell,AZ
310 W Main St,33.415485,-111.83957099999999,Taco Bell,AZ
2760 S Alma School Rd,33.364785999999995,-111.85909,Taco Bell,AZ
9380 W Northern Ave,33.551660999999996,-112.261045,Taco Bell,AZ
6901 N Litchfield Rd,33.536246999999996,-112.357368,Taco Bell,AZ
7714 W Bell Rd,33.638296999999994,-112.226662,Taco Bell,AZ
251 N Litchfield Rd,33.437508,-112.358127,Taco Bell,AZ
885 W Warner Rd,33.334781,-111.80923600000001,Taco Bell,AZ
6606 W Camelback Rd,33.509387,-112.201203,Taco Bell,AZ
4402 W Glendale Ave,33.538778,-112.15376499999999,Taco Bell,AZ
4351 W Olive Ave,33.56749,-112.152721,Taco Bell,AZ
4351 W Olive Ave,33.56749,-112.152721,Taco Bell,AZ
4950 W Thunderbird Rd,33.611138000000004,-112.16656200000001,Taco Bell,AZ
5705 W Bell Rd,33.638421,-112.18253,Taco Bell,AZ
5705 W Bell Rd,33.638421,-112.18253,Taco Bell,AZ
99 Rockingham Park Blvd,42.767459,-71.224903,Taco Bell,NH
99 Rockingham Park Blvd,42.767459,-71.224903,Taco Bell,NH
1911 N Diers Ave,40.938809,-98.384672,Taco Bell,NE
925 2nd Ave,40.683196,-99.084688,Taco Bell,NE
4245 N Roxboro St,36.047314,-78.903245,Cook Out,NC
6355 N Pulaski Rd,41.996978000000006,-87.728892,Backyard Grill,IL
6 Taunton St,42.010137,-71.30530300000001,Burger King,MA
3012 Cranberry Hwy,41.759167,-70.662328,Burger King,MA
184 North St,41.652936,-70.286745,Burger King,MA
881 Moody St,42.361645,-71.23909499999999,Burger King,MA
485 Arsenal St,42.362897,-71.158536,Burger King,MA
4011 Club Rd,45.404902,-84.610919,Burger King,MI
2504 N Us Highway 31 N,44.745917,-85.534544,Burger King,MI
5085 220th Ave,43.888913,-85.522816,Burger King,MI
1800 S Garfield Ave,44.736267,-85.595371,Burger King,MI
812 N Cedar St,44.741251,-85.17442700000001,Burger King,MI
471 68th St SW,42.8409,-85.674971,Burger King,MI
2204 Plainfield Ave NE,43.002767999999996,-85.65344499999999,Burger King,MI
261 S State St,42.807251,-86.018861,Burger King,MI
6411 Blue Star Hwy,42.671803000000004,-86.189356,Burger King,MI
3123 Colby Rd,43.409036,-86.321416,Burger King,MI
1436 E Apple Ave,43.234168,-86.208448,Burger King,MI
735 Michigan Ave,42.769895,-86.11595,Burger King,MI
187 N River Ave,42.803253999999995,-86.11354200000001,Burger King,MI
4558 Chicago Dr SW,42.906168,-85.77324200000001,Burger King,MI
1255 W Main St,43.467121,-85.950091,Burger King,MI
1255 W Main St,43.467121,-85.950091,Burger King,MI
8510 East 96th Street Suite A,39.927862,-86.018433,Panera Bread,IN
2001 East Greyhound Pass Suite 4E,40.002702,-86.12400600000001,Panera Bread,IN
5606 Lakewood Towne Center Boulevard SW,47.164901,-122.510451,Panera Bread,WA
2789 Milwaukee Rd,42.523067,-88.986968,Burger King,WI
2789 Milwaukee Rd,42.523067,-88.986968,Burger King,WI
700 W Broad St,38.887868,-77.179847,Burger King,VA
2679 Virginia Ave,36.712779,-79.907962,Burger King,VA
1901 S Military Hwy,36.787332,-76.251413,Burger King,VA
1901 S Military Hwy,36.787332,-76.251413,Burger King,VA
1181 5th St SW,38.012708,-78.502175,Burger King,VA
916 Great Bridge Blvd,36.752962,-76.27165600000001,Burger King,VA
6030 Burke Commons Rd,38.78962,-77.299052,Burger King,VA
2427 Harrison Ave NW,47.045663,-122.93310100000001,Wendy's,WA
1901 NE 162nd Ave,45.636590999999996,-122.50498,Wendy's,WA
529 N Stewart St,32.893012,-97.537666,Chicken Express,TX
1711 Bethel Rd,32.736443,-97.800159,Chicken Express,TX
1711 Bethel Rd,32.736443,-97.800159,Chicken Express,TX
1270 S Southwest Loop 323,32.336239,-95.340249,Chicken Express,TX
4308 College Ave,32.698772,-100.919125,Chicken Express,TX
8150 Arbor Square Dr,39.320289,-84.31349200000001,Gold Star Chili,OH
8467 Beechmont Ave,39.071934000000006,-84.319825,Gold Star Chili,OH
9124 Plainfield Rd,39.224916,-84.393112,Gold Star Chili,OH
219 W Main St,39.035672,-84.228275,Gold Star Chili,OH
64 Morris St,40.797406,-74.477205,Cluck-U Chicken,NJ
16 Main St,42.319928000000004,-72.62863,Local Burger,MA
16 Main St,42.319928000000004,-72.62863,Local Burger,MA
145 W Indiantown Rd,26.934539,-80.095569,Jon Smith Subs,FL
841 N State St,40.147828999999994,-82.92378599999999,Bob Evans,OH
40 Sharts Dr,39.561719000000004,-84.265038,Bob Evans,OH
50 Morningside Dr,39.131627,-82.978443,Bob Evans,OH
770 Penniman Ave,42.370567,-83.468859,Jimmy John's,MI
33310 Plymouth Rd,42.368255,-83.371532,Jimmy John's,MI
1398 W San Carlos St,37.32325,-121.91326000000001,McDonald's,CA
137 Canyon Dr,33.203582,-117.364021,McDonald's,CA
138 E Harvard Blvd,34.346352,-119.07072600000001,McDonald's,CA
13574 Camino Canada,32.82659,-116.90169399999999,McDonald's,CA
13331 Beach Blvd,33.765905,-117.99014199999999,McDonald's,CA
1326 E Colorado St,34.142416,-118.23666499999999,McDonald's,CA
1322 Glendale Galleria,34.146351,-118.259234,McDonald's,CA
12950 Foothill Blvd,34.29511,-118.417126,McDonald's,CA
1233 W Rancho Vista Blvd,34.602013,-118.152452,McDonald's,CA
1215 Magnolia Ave,33.865369,-117.54410700000001,McDonald's,CA
1210 S Soto St,34.027227,-118.219545,McDonald's,CA
1201 S Mount Vernon Ave,34.047888,-117.309618,McDonald's,CA
1201 S Mount Vernon Ave,34.047888,-117.309618,McDonald's,CA
1205 S Main St,37.786014,-121.216024,McDonald's,CA
1199 Calimesa Blvd,33.99431,-117.05710800000001,McDonald's,CA
1197 N Willow Ave,36.851817,-119.728874,McDonald's,CA
1198 San Pablo Ave,37.882305,-122.29648,McDonald's,CA
1198 San Pablo Ave,37.882305,-122.29648,McDonald's,CA
11800 Wilmington Ave,33.926014,-118.239029,McDonald's,CA
11800 Wilmington Ave,33.926014,-118.239029,McDonald's,CA
3450 Winton Pl,43.097204,-77.578662,Fox's Gourmet Delicatessen,NY
2341 Peachtree Rd NE,33.818782,-84.388549,Great Wraps,GA
2882 Highway K,38.761728999999995,-90.700016,Burger King,MO
9008 Penn Ave S,44.840410999999996,-93.30899699999999,Burger King,MN
8340 Crystal View Rd,44.853033,-93.431919,Burger King,MN
818 W Broadway Ave,44.99953,-93.2906,Burger King,MN
1868 Dayton Blvd,35.085457,-85.31638000000001,Wendy's,TN
1505 Volunteer Pkwy,36.557175,-82.213986,Wendy's,TN
708 S Minnesota Ave,43.539712,-96.731302,Wendy's,SD
1911 Haines Ave,44.099255,-103.221751,Wendy's,SD
751 Citadel Rd,33.552926,-80.825271,Wendy's,SC
107 N Main St,34.778702,-82.309939,Wendy's,SC
4113 Rivers Ave,32.867672999999996,-79.99095,Wendy's,SC
5275 International Blvd,32.86821,-80.024976,Wendy's,SC
5115 Dorchester Rd,32.855356,-80.03709,Wendy's,SC
515 N Highway 52,33.208397999999995,-79.98289100000001,Wendy's,SC
1305 Tadlock Dr,33.576373,-79.025986,Wendy's,SC
5228 Highway 321,33.835991,-81.091565,Wendy's,SC
6019 Saint Andrews Rd,34.053093,-81.159738,Wendy's,SC
6019 Saint Andrews Rd,34.053093,-81.159738,Wendy's,SC
1405 E Main St,34.915537,-82.107782,Wendy's,SC
624 S Irby St,34.186116999999996,-79.767365,Wendy's,SC
989 S Governor Williams Hwy,34.283203,-79.860652,Wendy's,SC
989 S Governor Williams Hwy,34.283203,-79.860652,Wendy's,SC
731 Eddy St,41.80778,-71.40764899999999,Wendy's,RI
731 Eddy St,41.80778,-71.40764899999999,Wendy's,RI
1340 Sumter Hwy,34.088421000000004,-80.315952,Wendy's,SC
2212 Chesnee Hwy,35.021255,-81.894329,Wendy's,SC
2212 Chesnee Hwy,35.021255,-81.894329,Wendy's,SC
2949 Highway 501 E,33.991029,-79.200414,Wendy's,SC
2949 Highway 501 E,33.991029,-79.200414,Wendy's,SC
1901 Whiskey Rd,33.523625,-81.719725,Wendy's,SC
6351 E 82nd St,39.904789,-86.058337,Wendy's,IN
2640 Madison Ave,39.728193,-86.153649,Wendy's,IN
5509 N Keystone Ave,39.853082,-86.12163100000001,Wendy's,IN
875 N Green St,39.849635,-86.39575,Wendy's,IN
5201 E Us Highway 36,39.758208,-86.43463299999999,Wendy's,IN
2370 E 116th St,39.956695,-86.11593,Wendy's,IN
8000 E 96th St,39.927228,-86.02656,Wendy's,IN
2817 Broadway St,40.146814,-85.67609499999999,Wendy's,IN
3014 N Scottsdale Rd,33.482318,-111.9268,Wendy's,AZ
515 W Warner Rd,33.334606,-111.94591299999999,Wendy's,AZ
301 E Indian School Rd,33.49455,-112.068982,Wendy's,AZ
2737 W Indian School Rd,33.494908,-112.11835900000001,Wendy's,AZ
602 E Greenway Pkwy,33.637664,-112.06656399999999,Wendy's,AZ
3020 N Glassford Hill Rd,34.597587,-112.341509,Wendy's,AZ
2280 Arden Way,38.595821,-121.41111000000001,Carl's Jr.,CA
3009 Ormond Blvd,29.986065000000004,-90.363805,McDonald's,LA
1007 Ronald Reagan Hwy,30.499491,-90.109188,McDonald's,LA
4010 Barksdale Blvd,32.477179,-93.67537800000001,McDonald's,LA
720 E Tom T Hall Blvd,38.305217999999996,-83.156696,McDonald's,KY
100 Old Main St,37.273757,-85.903189,McDonald's,KY
322 N Morgan St,37.686717,-87.9139,McDonald's,KY
4306 Bardstown Rd,38.185972,-85.635717,McDonald's,KY
9901 Ormsby Station Rd,38.263957,-85.575526,McDonald's,KY
5630 Bardstown Rd,38.164289000000004,-85.598125,McDonald's,KY
1756 E Center St,37.326721,-87.479226,McDonald's,KY
2800 Outer Loop,38.135996,-85.715098,McDonald's,KY
4940 Brownsboro Rd,38.282354,-85.630831,McDonald's,KY
6214 Shepherdsville Rd,38.158894000000004,-85.65996899999999,McDonald's,KY
7426 3rd Street Rd,38.145181,-85.776078,McDonald's,KY
5600 Preston Hwy,38.168,-85.705726,McDonald's,KY
3350 Preston Hwy,38.199234999999994,-85.732586,McDonald's,KY
3340 Bardstown Rd,38.208502,-85.669157,McDonald's,KY
1946 Stanton Way,38.102275,-84.483579,McDonald's,KY
735 N Wallace Wilkinson Blvd,37.319071,-84.92845799999999,McDonald's,KY
2271 Elkhorn Rd,38.042584000000005,-84.424162,McDonald's,KY
1921 Plaudit Pl,38.019383000000005,-84.415518,McDonald's,KY
1911 Old Preston Hwy N,38.082471999999996,-85.667665,McDonald's,KY
502 North Dr,36.871276,-87.499526,McDonald's,KY
2604 Fort Campbell Blvd,36.844497,-87.48482299999999,McDonald's,KY
502 North Dr,36.871276,-87.499526,McDonald's,KY
122 S Green St,37.834998,-87.592098,McDonald's,KY
932 S Lincoln Blvd,37.552836,-85.734323,McDonald's,KY
14097 Stowe Dr,32.93853,-117.030229,Carl's Jr.,CA
1263 Tavern Rd,32.838696,-116.77796399999998,Carl's Jr.,CA
1231 Avenida Cesar Chavez,34.038329,-118.146547,Carl's Jr.,CA
1205 W Colton Ave,34.062352000000004,-117.200751,Carl's Jr.,CA
12101 Market Place Dr,43.247328,-83.781971,Dairy Queen,MI
161 College Ave,44.569409,-69.620925,Dairy Queen,ME
340 Patteson Dr,39.649871999999995,-79.97379000000001,Burger King,WV
1612 N Portland St,45.327245,-118.07846299999999,Taco Time,OR
3855 W 11th Ave,44.048007,-123.153908,Taco Time,OR
274 S 2nd W,43.820337,-111.789549,Taco Time,ID
401 W 6th St,46.729942,-117.00541000000001,Taco Time,ID
895 W Sexton St,43.192762,-112.355272,Taco Time,ID
1449 W Buckingham Rd,32.931335,-96.649148,Subway,TX
1435 E Main St,30.257639,-98.85239200000001,Subway,TX
11970 S Strang Line Rd,38.911039,-94.767768,Wendy's,KS
3647 State Ave,39.116678,-94.67056099999999,Wendy's,KS
4140 Rainbow Blvd,39.051753000000005,-94.611839,Wendy's,KS
7807 Parallel Pkwy,39.128502000000005,-94.759536,Wendy's,KS
1601 W 12th St,39.099914,-94.603847,Wendy's,MO
24 N 130th St,39.09838,-94.882215,Wendy's,KS
229 S 3rd St,39.464065000000005,-87.41415400000001,Wendy's,IN
3621 State Road 38 E,40.393575,-86.84780699999999,Wendy's,IN
701 Sagamore Pkwy W,40.453125,-86.917037,Wendy's,IN
3565 Newton St,38.421469,-86.93795899999999,Wendy's,IN
3285 W Jacob Dr,39.165631,-86.575749,Wendy's,IN
830 E Lewis and Clark Pkwy,38.314292,-85.761381,Wendy's,IN
3220 N Anthony Blvd,41.105777,-85.115845,Wendy's,IN
320 N Dixie Way,41.719120000000004,-86.250449,Wendy's,IN
1021 S Clinton St,41.077253000000006,-85.137446,Wendy's,IN
926 Quaker Ln,41.670460999999996,-71.499516,Wendy's,RI
850 Manton Ave,41.832526,-71.46584,Wendy's,RI
850 Manton Ave,41.832526,-71.46584,Wendy's,RI
900 W Pike St,41.588975,-85.846638,Wendy's,IN
1120 W 7th St,41.366735,-85.069754,Wendy's,IN
2060 Springwood Rd,39.938357,-76.69095300000001,Wendy's,PA
10 S West End Blvd,40.443337,-75.358228,Wendy's,PA
234 Shoemaker Rd,40.255432,-75.665849,Wendy's,PA
5076 William Penn Hwy,40.427834000000004,-79.705525,Wendy's,PA
120 N Hermitage Rd,41.233765000000005,-80.449572,Wendy's,PA
6167 York Rd,39.870819,-77.02798100000001,Wendy's,PA
6167 York Rd,39.870819,-77.02798100000001,Wendy's,PA
1231 S Main St,40.282999,-79.549585,Wendy's,PA
10490 Perry Hwy,40.608835,-80.05278299999999,Wendy's,PA
4679 William Flynn Hwy,40.592463,-79.948135,Wendy's,PA
7317 Mcknight Rd,40.537919,-80.011701,Wendy's,PA
2691 Freeport Rd,40.536592999999996,-79.840641,Wendy's,PA
20111 Route 19,40.682315,-80.101261,Wendy's,PA
6 Old Mill Rd,40.116715,-77.039265,Wendy's,PA
2114 Texoma Pkwy,33.660309000000005,-96.60023000000001,Subway,TX
101 Gateway Blvd,41.578998999999996,-109.25024199999999,Quiznos,WY
4498 Buffalo Gap Rd,32.396009,-99.761579,Subway,TX
4422 Gaston Ave,32.796316,-96.773472,Subway,TX
427 E Coma Ave,26.107236999999998,-98.256943,Subway,TX
14150 SW 8th St,25.760929,-80.424805,Pollo Tropical,FL
1819 S Federal Hwy,26.098710999999998,-80.13708199999999,Pollo Tropical,FL
170 N Main St,41.037603999999995,-111.938556,Taco Time,UT
3901 Harrison Ave,45.963451,-112.50804199999999,Subway,MT
8192 Huffine Ln,45.671099,-111.18325300000001,Subway,MT
395 Woodside Cutoff Rd,46.313055,-114.113991,Subway,MT
2710 Brooks St,46.845902,-114.02203999999999,Subway,MT
1601 Fox Farm Rd,47.490047,-111.32873000000001,Subway,MT
6840 Hamilton Ave,39.217424,-84.549015,McDonald's,OH
67 W Broad St,40.002869,-82.676224,McDonald's,OH
6714 E Broad St,39.98278,-82.81819899999999,McDonald's,OH
6626 N Ridge Rd,41.802227,-81.050529,McDonald's,OH
625 W Coshocton St,40.148657,-82.698414,McDonald's,OH
6350 Tussing Rd,39.927827,-82.82808100000001,McDonald's,OH
6323 E Main St,39.954840000000004,-82.82746,McDonald's,OH
6201 Brecksville Rd,41.394082,-81.640393,McDonald's,OH
619 Harrisburg Pike,39.945054999999996,-83.03684399999999,McDonald's,OH
620 N Countyline St,41.164302,-83.421133,McDonald's,OH
601 E Midlothian Blvd,41.060681,-80.644245,McDonald's,OH
601 S Locust St,39.504128,-84.749377,McDonald's,OH
590 Carroll St,39.719998,-82.205368,McDonald's,OH
590 Carroll St,39.719998,-82.205368,McDonald's,OH
5867 Wooster Pike,41.111301,-81.864135,McDonald's,OH
5745 Heisley Rd,41.714794,-81.300779,McDonald's,OH
563 Nilles Rd,39.33725,-84.56127,McDonald's,OH
5500 Liberty Square Dr,39.418325,-84.471625,McDonald's,OH
547 Broad St,41.367768,-82.108946,McDonald's,OH
540 Beall Ave,40.804127,-81.934325,McDonald's,OH
